"","cas_nakupu","produkt","cena"
"82",2015-01-02,"Chlieb",2
"83",2015-01-02,"Chlieb",2
"84",2015-01-03,"Mlieko",3
"85",2015-01-03,"Chlieb",2
"86",2015-01-03,"Chlieb",2
"87",2015-01-03,"Mlieko",3
"88",2015-01-03,"Mlieko",3
"89",2015-01-03,"Chlieb",2
"90",2015-01-03,"Chlieb",2
"91",2015-01-03,"Mlieko",3
"92",2015-01-03,"Mlieko",3
"93",2015-01-03,"Sveter",25
"94",2015-01-03,"Chlieb",2
"95",2015-01-03,"Chlieb",2
"96",2015-01-03,"Chlieb",2
"97",2015-01-03,"Tablet",350
"98",2015-01-03,"Mlieko",3
"99",2015-01-03,"Chlieb",2
"100",2015-01-03,"Tricko",10
"101",2015-01-03,"Chlieb",2
"102",2015-01-03,"Chlieb",2
"103",2015-01-03,"Chlieb",2
"104",2015-01-03,"Mlieko",3
"105",2015-01-03,"Chlieb",2
"106",2015-01-03,"Sveter",25
"107",2015-01-03,"Mlieko",3
"108",2015-01-03,"Chlieb",2
"109",2015-01-03,"Chlieb",2
"110",2015-01-03,"Mlieko",3
"111",2015-01-03,"Mlieko",3
"112",2015-01-03,"Mlieko",3
"113",2015-01-03,"Mobil",230
"114",2015-01-03,"Sveter",25
"115",2015-01-03,"Mobil",230
"116",2015-01-03,"Chlieb",2
"117",2015-01-03,"Chlieb",2
"118",2015-01-03,"Mobil",230
"119",2015-01-03,"Mlieko",3
"120",2015-01-03,"Mobil",230
"121",2015-01-03,"Chlieb",2
"122",2015-01-04,"Tricko",10
"123",2015-01-04,"Sveter",25
"124",2015-01-04,"Mobil",230
"125",2015-01-04,"Chlieb",2
"126",2015-01-04,"Tricko",10
"127",2015-01-04,"Tricko",10
"128",2015-01-04,"Tricko",10
"129",2015-01-04,"Mlieko",3
"130",2015-01-04,"Chlieb",2
"131",2015-01-04,"Chlieb",2
"132",2015-01-04,"Chlieb",2
"133",2015-01-04,"Chlieb",2
"134",2015-01-04,"Tablet",350
"135",2015-01-04,"Mlieko",3
"136",2015-01-04,"Mlieko",3
"137",2015-01-04,"Chlieb",2
"138",2015-01-04,"Chlieb",2
"139",2015-01-04,"Chlieb",2
"140",2015-01-04,"Chlieb",2
"141",2015-01-04,"Chlieb",2
"142",2015-01-04,"Mlieko",3
"143",2015-01-04,"Mlieko",3
"144",2015-01-04,"Chlieb",2
"145",2015-01-04,"Mobil",230
"146",2015-01-04,"Mlieko",3
"147",2015-01-04,"Chlieb",2
"148",2015-01-04,"Chlieb",2
"149",2015-01-04,"Tricko",10
"150",2015-01-04,"Mobil",230
"151",2015-01-04,"Mlieko",3
"152",2015-01-04,"Chlieb",2
"153",2015-01-04,"Mlieko",3
"154",2015-01-04,"Chlieb",2
"155",2015-01-04,"Chlieb",2
"156",2015-01-04,"Mlieko",3
"157",2015-01-04,"Mlieko",3
"158",2015-01-04,"Chlieb",2
"159",2015-01-04,"Chlieb",2
"160",2015-01-04,"Tricko",10
"161",2015-01-04,"Mlieko",3
"162",2015-01-04,"Chlieb",2
"163",2015-01-04,"Chlieb",2
"164",2015-01-04,"Mlieko",3
"165",2015-01-05,"Mlieko",3
"166",2015-01-05,"Mlieko",3
"167",2015-01-05,"Chlieb",2
"168",2015-01-05,"Mlieko",3
"169",2015-01-05,"Chlieb",2
"170",2015-01-05,"Chlieb",2
"171",2015-01-05,"Chlieb",2
"172",2015-01-05,"Tricko",10
"173",2015-01-05,"Tricko",10
"174",2015-01-05,"Chlieb",2
"175",2015-01-05,"Tricko",10
"176",2015-01-05,"Chlieb",2
"177",2015-01-05,"Mlieko",3
"178",2015-01-05,"Sveter",25
"179",2015-01-05,"Chlieb",2
"180",2015-01-05,"Mlieko",3
"181",2015-01-05,"Mlieko",3
"182",2015-01-05,"Sveter",25
"183",2015-01-05,"Chlieb",2
"184",2015-01-05,"Tricko",10
"185",2015-01-05,"Chlieb",2
"186",2015-01-05,"Chlieb",2
"187",2015-01-05,"Tricko",10
"188",2015-01-05,"Chlieb",2
"189",2015-01-05,"Mobil",230
"190",2015-01-05,"Tablet",350
"191",2015-01-05,"Chlieb",2
"192",2015-01-05,"Mlieko",3
"193",2015-01-05,"Chlieb",2
"194",2015-01-05,"Chlieb",2
"195",2015-01-05,"Chlieb",2
"196",2015-01-05,"Chlieb",2
"197",2015-01-05,"Chlieb",2
"198",2015-01-05,"Sveter",25
"199",2015-01-05,"Mlieko",3
"200",2015-01-05,"Chlieb",2
"201",2015-01-05,"Sveter",25
"202",2015-01-05,"Chlieb",2
"203",2015-01-05,"Sveter",25
"204",2015-01-05,"Tricko",10
"205",2015-01-05,"Mlieko",3
"206",2015-01-05,"Chlieb",2
"207",2015-01-05,"Chlieb",2
"208",2015-01-05,"Mlieko",3
"209",2015-01-06,"Chlieb",2
"210",2015-01-06,"Mlieko",3
"211",2015-01-06,"Tricko",10
"212",2015-01-06,"Laptop",540
"213",2015-01-06,"Laptop",540
"214",2015-01-06,"Mlieko",3
"215",2015-01-06,"Mobil",230
"216",2015-01-06,"Chlieb",2
"217",2015-01-06,"Mlieko",3
"218",2015-01-06,"Chlieb",2
"219",2015-01-06,"Tricko",10
"220",2015-01-06,"Sveter",25
"221",2015-01-06,"Mobil",230
"222",2015-01-06,"Chlieb",2
"223",2015-01-06,"Mlieko",3
"224",2015-01-06,"Tricko",10
"225",2015-01-06,"Chlieb",2
"226",2015-01-06,"Chlieb",2
"227",2015-01-06,"Chlieb",2
"228",2015-01-06,"Tablet",350
"229",2015-01-06,"Chlieb",2
"230",2015-01-06,"Mlieko",3
"231",2015-01-06,"Chlieb",2
"232",2015-01-06,"Sveter",25
"233",2015-01-06,"Chlieb",2
"234",2015-01-06,"Sveter",25
"235",2015-01-06,"Mobil",230
"236",2015-01-06,"Chlieb",2
"237",2015-01-06,"Chlieb",2
"238",2015-01-06,"Mlieko",3
"239",2015-01-06,"Chlieb",2
"240",2015-01-06,"Mlieko",3
"241",2015-01-06,"Tablet",350
"242",2015-01-06,"Mlieko",3
"243",2015-01-06,"Tricko",10
"244",2015-01-06,"Chlieb",2
"245",2015-01-06,"Tricko",10
"246",2015-01-06,"Mlieko",3
"247",2015-01-06,"Chlieb",2
"248",2015-01-06,"Chlieb",2
"249",2015-01-06,"Chlieb",2
"250",2015-01-06,"Chlieb",2
"251",2015-01-06,"Chlieb",2
"252",2015-01-06,"Chlieb",2
"253",2015-01-06,"Chlieb",2
"254",2015-01-06,"Chlieb",2
"255",2015-01-06,"Mlieko",3
"256",2015-01-06,"Mlieko",3
"257",2015-01-06,"Chlieb",2
"258",2015-01-06,"Tricko",10
"259",2015-01-07,"Tricko",10
"260",2015-01-07,"Chlieb",2
"261",2015-01-07,"Tricko",10
"262",2015-01-07,"Chlieb",2
"263",2015-01-07,"Tricko",10
"264",2015-01-07,"Chlieb",2
"265",2015-01-07,"Tablet",350
"266",2015-01-07,"Chlieb",2
"267",2015-01-07,"Chlieb",2
"268",2015-01-07,"Mobil",230
"269",2015-01-07,"Mlieko",3
"270",2015-01-07,"Tricko",10
"271",2015-01-07,"Chlieb",2
"272",2015-01-07,"Mlieko",3
"273",2015-01-07,"Mlieko",3
"274",2015-01-07,"Chlieb",2
"275",2015-01-07,"Mlieko",3
"276",2015-01-07,"Sveter",25
"277",2015-01-07,"Chlieb",2
"278",2015-01-07,"Mlieko",3
"279",2015-01-07,"Chlieb",2
"280",2015-01-07,"Laptop",540
"281",2015-01-07,"Chlieb",2
"282",2015-01-07,"Mlieko",3
"283",2015-01-07,"Chlieb",2
"284",2015-01-07,"Chlieb",2
"285",2015-01-07,"Mlieko",3
"286",2015-01-07,"Mobil",230
"287",2015-01-07,"Chlieb",2
"288",2015-01-07,"Mlieko",3
"289",2015-01-07,"Mlieko",3
"290",2015-01-07,"Tricko",10
"291",2015-01-07,"Chlieb",2
"292",2015-01-07,"Mobil",230
"293",2015-01-07,"Mlieko",3
"294",2015-01-07,"Chlieb",2
"295",2015-01-07,"Chlieb",2
"296",2015-01-07,"Mlieko",3
"297",2015-01-07,"Chlieb",2
"298",2015-01-07,"Chlieb",2
"299",2015-01-07,"Mobil",230
"300",2015-01-07,"Tricko",10
"301",2015-01-07,"Sveter",25
"302",2015-01-07,"Chlieb",2
"303",2015-01-07,"Mlieko",3
"304",2015-01-07,"Chlieb",2
"305",2015-01-07,"Chlieb",2
"306",2015-01-07,"Laptop",540
"307",2015-01-07,"Mlieko",3
"308",2015-01-07,"Chlieb",2
"309",2015-01-07,"Tablet",350
"310",2015-01-07,"Chlieb",2
"311",2015-01-07,"Mobil",230
"312",2015-01-07,"Mlieko",3
"313",2015-01-08,"Chlieb",2
"314",2015-01-08,"Chlieb",2
"315",2015-01-08,"Chlieb",2
"316",2015-01-08,"Mlieko",3
"317",2015-01-08,"Mobil",230
"318",2015-01-08,"Chlieb",2
"319",2015-01-08,"Laptop",540
"320",2015-01-08,"Sveter",25
"321",2015-01-08,"Chlieb",2
"322",2015-01-08,"Tricko",10
"323",2015-01-08,"Chlieb",2
"324",2015-01-08,"Tricko",10
"325",2015-01-08,"Chlieb",2
"326",2015-01-08,"Mlieko",3
"327",2015-01-08,"Chlieb",2
"328",2015-01-08,"Chlieb",2
"329",2015-01-08,"Chlieb",2
"330",2015-01-08,"Chlieb",2
"331",2015-01-08,"Chlieb",2
"332",2015-01-08,"Chlieb",2
"333",2015-01-08,"Mlieko",3
"334",2015-01-08,"Chlieb",2
"335",2015-01-08,"Chlieb",2
"336",2015-01-08,"Mlieko",3
"337",2015-01-08,"Chlieb",2
"338",2015-01-08,"Laptop",540
"339",2015-01-08,"Chlieb",2
"340",2015-01-08,"Chlieb",2
"341",2015-01-08,"Chlieb",2
"342",2015-01-08,"Chlieb",2
"343",2015-01-08,"Chlieb",2
"344",2015-01-08,"Chlieb",2
"345",2015-01-08,"Mlieko",3
"346",2015-01-08,"Chlieb",2
"347",2015-01-08,"Tricko",10
"348",2015-01-08,"Tricko",10
"349",2015-01-08,"Chlieb",2
"350",2015-01-08,"Sveter",25
"351",2015-01-08,"Chlieb",2
"352",2015-01-08,"Tricko",10
"353",2015-01-08,"Mobil",230
"354",2015-01-08,"Chlieb",2
"355",2015-01-08,"Chlieb",2
"356",2015-01-08,"Sveter",25
"357",2015-01-08,"Mobil",230
"358",2015-01-08,"Tablet",350
"359",2015-01-08,"Chlieb",2
"360",2015-01-09,"Chlieb",2
"361",2015-01-09,"Mlieko",3
"362",2015-01-09,"Chlieb",2
"363",2015-01-09,"Chlieb",2
"364",2015-01-09,"Mlieko",3
"365",2015-01-09,"Chlieb",2
"366",2015-01-09,"Tricko",10
"367",2015-01-09,"Mobil",230
"368",2015-01-09,"Chlieb",2
"369",2015-01-09,"Chlieb",2
"370",2015-01-09,"Chlieb",2
"371",2015-01-09,"Mlieko",3
"372",2015-01-09,"Sveter",25
"373",2015-01-09,"Chlieb",2
"374",2015-01-09,"Tricko",10
"375",2015-01-09,"Mlieko",3
"376",2015-01-09,"Mobil",230
"377",2015-01-09,"Tricko",10
"378",2015-01-09,"Sveter",25
"379",2015-01-09,"Chlieb",2
"380",2015-01-09,"Mlieko",3
"381",2015-01-09,"Mobil",230
"382",2015-01-09,"Chlieb",2
"383",2015-01-09,"Chlieb",2
"384",2015-01-09,"Chlieb",2
"385",2015-01-09,"Mlieko",3
"386",2015-01-09,"Mlieko",3
"387",2015-01-09,"Chlieb",2
"388",2015-01-09,"Mlieko",3
"389",2015-01-09,"Mlieko",3
"390",2015-01-09,"Mlieko",3
"391",2015-01-09,"Sveter",25
"392",2015-01-09,"Sveter",25
"393",2015-01-09,"Tricko",10
"394",2015-01-09,"Mobil",230
"395",2015-01-09,"Tablet",350
"396",2015-01-09,"Chlieb",2
"397",2015-01-09,"Tricko",10
"398",2015-01-09,"Chlieb",2
"399",2015-01-09,"Chlieb",2
"400",2015-01-10,"Mlieko",3
"401",2015-01-10,"Mlieko",3
"402",2015-01-10,"Tricko",10
"403",2015-01-10,"Mlieko",3
"404",2015-01-10,"Mlieko",3
"405",2015-01-10,"Tricko",10
"406",2015-01-10,"Sveter",25
"407",2015-01-10,"Mlieko",3
"408",2015-01-10,"Mobil",230
"409",2015-01-10,"Chlieb",2
"410",2015-01-10,"Chlieb",2
"411",2015-01-10,"Tricko",10
"412",2015-01-10,"Tablet",350
"413",2015-01-10,"Chlieb",2
"414",2015-01-10,"Mlieko",3
"415",2015-01-10,"Chlieb",2
"416",2015-01-10,"Tricko",10
"417",2015-01-10,"Chlieb",2
"418",2015-01-10,"Chlieb",2
"419",2015-01-10,"Tablet",350
"420",2015-01-10,"Tricko",10
"421",2015-01-10,"Chlieb",2
"422",2015-01-10,"Chlieb",2
"423",2015-01-10,"Chlieb",2
"424",2015-01-10,"Chlieb",2
"425",2015-01-10,"Chlieb",2
"426",2015-01-10,"Chlieb",2
"427",2015-01-10,"Sveter",25
"428",2015-01-10,"Mlieko",3
"429",2015-01-10,"Chlieb",2
"430",2015-01-10,"Mlieko",3
"431",2015-01-10,"Chlieb",2
"432",2015-01-10,"Mobil",230
"433",2015-01-10,"Mlieko",3
"434",2015-01-10,"Sveter",25
"435",2015-01-10,"Chlieb",2
"436",2015-01-10,"Laptop",540
"437",2015-01-10,"Mobil",230
"438",2015-01-10,"Mlieko",3
"439",2015-01-10,"Chlieb",2
"440",2015-01-11,"Chlieb",2
"441",2015-01-11,"Chlieb",2
"442",2015-01-11,"Chlieb",2
"443",2015-01-11,"Tricko",10
"444",2015-01-11,"Chlieb",2
"445",2015-01-11,"Mlieko",3
"446",2015-01-11,"Mobil",230
"447",2015-01-11,"Mlieko",3
"448",2015-01-11,"Tricko",10
"449",2015-01-11,"Tricko",10
"450",2015-01-11,"Chlieb",2
"451",2015-01-11,"Mlieko",3
"452",2015-01-11,"Chlieb",2
"453",2015-01-11,"Tricko",10
"454",2015-01-11,"Chlieb",2
"455",2015-01-11,"Chlieb",2
"456",2015-01-11,"Mlieko",3
"457",2015-01-11,"Chlieb",2
"458",2015-01-11,"Chlieb",2
"459",2015-01-11,"Chlieb",2
"460",2015-01-11,"Chlieb",2
"461",2015-01-11,"Chlieb",2
"462",2015-01-11,"Chlieb",2
"463",2015-01-11,"Sveter",25
"464",2015-01-11,"Tablet",350
"465",2015-01-11,"Chlieb",2
"466",2015-01-11,"Chlieb",2
"467",2015-01-11,"Tricko",10
"468",2015-01-11,"Chlieb",2
"469",2015-01-11,"Chlieb",2
"470",2015-01-11,"Mlieko",3
"471",2015-01-11,"Chlieb",2
"472",2015-01-11,"Mlieko",3
"473",2015-01-11,"Tricko",10
"474",2015-01-11,"Mobil",230
"475",2015-01-11,"Mlieko",3
"476",2015-01-11,"Chlieb",2
"477",2015-01-11,"Chlieb",2
"478",2015-01-11,"Chlieb",2
"479",2015-01-11,"Mobil",230
"480",2015-01-12,"Mlieko",3
"481",2015-01-12,"Mlieko",3
"482",2015-01-12,"Mlieko",3
"483",2015-01-12,"Chlieb",2
"484",2015-01-12,"Mobil",230
"485",2015-01-12,"Chlieb",2
"486",2015-01-12,"Sveter",25
"487",2015-01-12,"Mlieko",3
"488",2015-01-12,"Mlieko",3
"489",2015-01-12,"Chlieb",2
"490",2015-01-12,"Chlieb",2
"491",2015-01-12,"Chlieb",2
"492",2015-01-12,"Chlieb",2
"493",2015-01-12,"Chlieb",2
"494",2015-01-12,"Chlieb",2
"495",2015-01-12,"Sveter",25
"496",2015-01-12,"Chlieb",2
"497",2015-01-12,"Chlieb",2
"498",2015-01-12,"Chlieb",2
"499",2015-01-12,"Chlieb",2
"500",2015-01-12,"Mlieko",3
"501",2015-01-12,"Sveter",25
"502",2015-01-12,"Chlieb",2
"503",2015-01-12,"Mlieko",3
"504",2015-01-12,"Laptop",540
"505",2015-01-12,"Chlieb",2
"506",2015-01-12,"Mlieko",3
"507",2015-01-12,"Mlieko",3
"508",2015-01-12,"Tablet",350
"509",2015-01-12,"Tricko",10
"510",2015-01-12,"Chlieb",2
"511",2015-01-12,"Chlieb",2
"512",2015-01-12,"Chlieb",2
"513",2015-01-12,"Chlieb",2
"514",2015-01-12,"Mlieko",3
"515",2015-01-12,"Chlieb",2
"516",2015-01-13,"Chlieb",2
"517",2015-01-13,"Chlieb",2
"518",2015-01-13,"Chlieb",2
"519",2015-01-13,"Mlieko",3
"520",2015-01-13,"Sveter",25
"521",2015-01-13,"Chlieb",2
"522",2015-01-13,"Tablet",350
"523",2015-01-13,"Chlieb",2
"524",2015-01-13,"Tricko",10
"525",2015-01-13,"Mobil",230
"526",2015-01-13,"Mlieko",3
"527",2015-01-13,"Chlieb",2
"528",2015-01-13,"Mlieko",3
"529",2015-01-13,"Chlieb",2
"530",2015-01-13,"Mlieko",3
"531",2015-01-13,"Mlieko",3
"532",2015-01-13,"Chlieb",2
"533",2015-01-13,"Laptop",540
"534",2015-01-13,"Chlieb",2
"535",2015-01-13,"Tricko",10
"536",2015-01-13,"Mlieko",3
"537",2015-01-13,"Mlieko",3
"538",2015-01-13,"Mlieko",3
"539",2015-01-13,"Chlieb",2
"540",2015-01-13,"Sveter",25
"541",2015-01-13,"Mlieko",3
"542",2015-01-13,"Chlieb",2
"543",2015-01-13,"Chlieb",2
"544",2015-01-13,"Chlieb",2
"545",2015-01-13,"Mlieko",3
"546",2015-01-13,"Mlieko",3
"547",2015-01-13,"Chlieb",2
"548",2015-01-13,"Chlieb",2
"549",2015-01-13,"Mlieko",3
"550",2015-01-13,"Mobil",230
"551",2015-01-13,"Mlieko",3
"552",2015-01-13,"Chlieb",2
"553",2015-01-13,"Chlieb",2
"554",2015-01-13,"Chlieb",2
"555",2015-01-13,"Chlieb",2
"556",2015-01-13,"Chlieb",2
"557",2015-01-13,"Chlieb",2
"558",2015-01-13,"Chlieb",2
"559",2015-01-13,"Chlieb",2
"560",2015-01-13,"Chlieb",2
"561",2015-01-13,"Mlieko",3
"562",2015-01-13,"Mlieko",3
"563",2015-01-13,"Chlieb",2
"564",2015-01-13,"Mobil",230
"565",2015-01-14,"Sveter",25
"566",2015-01-14,"Chlieb",2
"567",2015-01-14,"Tricko",10
"568",2015-01-14,"Mlieko",3
"569",2015-01-14,"Chlieb",2
"570",2015-01-14,"Mlieko",3
"571",2015-01-14,"Chlieb",2
"572",2015-01-14,"Tricko",10
"573",2015-01-14,"Sveter",25
"574",2015-01-14,"Mlieko",3
"575",2015-01-14,"Chlieb",2
"576",2015-01-14,"Mlieko",3
"577",2015-01-14,"Tricko",10
"578",2015-01-14,"Tablet",350
"579",2015-01-14,"Chlieb",2
"580",2015-01-14,"Chlieb",2
"581",2015-01-14,"Mlieko",3
"582",2015-01-14,"Mlieko",3
"583",2015-01-14,"Chlieb",2
"584",2015-01-14,"Chlieb",2
"585",2015-01-14,"Sveter",25
"586",2015-01-14,"Mlieko",3
"587",2015-01-14,"Chlieb",2
"588",2015-01-14,"Chlieb",2
"589",2015-01-14,"Mobil",230
"590",2015-01-14,"Chlieb",2
"591",2015-01-14,"Chlieb",2
"592",2015-01-14,"Tricko",10
"593",2015-01-14,"Chlieb",2
"594",2015-01-14,"Mobil",230
"595",2015-01-14,"Chlieb",2
"596",2015-01-14,"Chlieb",2
"597",2015-01-14,"Tricko",10
"598",2015-01-14,"Chlieb",2
"599",2015-01-14,"Sveter",25
"600",2015-01-14,"Mlieko",3
"601",2015-01-14,"Mlieko",3
"602",2015-01-14,"Mlieko",3
"603",2015-01-14,"Mobil",230
"604",2015-01-14,"Chlieb",2
"605",2015-01-14,"Tricko",10
"606",2015-01-14,"Chlieb",2
"607",2015-01-14,"Chlieb",2
"608",2015-01-14,"Chlieb",2
"609",2015-01-14,"Chlieb",2
"610",2015-01-14,"Tricko",10
"611",2015-01-14,"Tricko",10
"612",2015-01-14,"Chlieb",2
"613",2015-01-14,"Chlieb",2
"614",2015-01-15,"Tricko",10
"615",2015-01-15,"Tricko",10
"616",2015-01-15,"Chlieb",2
"617",2015-01-15,"Chlieb",2
"618",2015-01-15,"Chlieb",2
"619",2015-01-15,"Chlieb",2
"620",2015-01-15,"Mlieko",3
"621",2015-01-15,"Tricko",10
"622",2015-01-15,"Chlieb",2
"623",2015-01-15,"Mlieko",3
"624",2015-01-15,"Tricko",10
"625",2015-01-15,"Chlieb",2
"626",2015-01-15,"Chlieb",2
"627",2015-01-15,"Mlieko",3
"628",2015-01-15,"Mlieko",3
"629",2015-01-15,"Chlieb",2
"630",2015-01-15,"Chlieb",2
"631",2015-01-15,"Tablet",350
"632",2015-01-15,"Chlieb",2
"633",2015-01-15,"Mlieko",3
"634",2015-01-15,"Mlieko",3
"635",2015-01-15,"Mlieko",3
"636",2015-01-15,"Mlieko",3
"637",2015-01-15,"Mlieko",3
"638",2015-01-15,"Chlieb",2
"639",2015-01-15,"Mlieko",3
"640",2015-01-15,"Mlieko",3
"641",2015-01-15,"Chlieb",2
"642",2015-01-15,"Chlieb",2
"643",2015-01-15,"Chlieb",2
"644",2015-01-15,"Mlieko",3
"645",2015-01-15,"Chlieb",2
"646",2015-01-15,"Tricko",10
"647",2015-01-15,"Mlieko",3
"648",2015-01-15,"Tablet",350
"649",2015-01-15,"Mobil",230
"650",2015-01-15,"Chlieb",2
"651",2015-01-15,"Chlieb",2
"652",2015-01-15,"Tricko",10
"653",2015-01-15,"Chlieb",2
"654",2015-01-15,"Tricko",10
"655",2015-01-15,"Mlieko",3
"656",2015-01-16,"Tricko",10
"657",2015-01-16,"Chlieb",2
"658",2015-01-16,"Mlieko",3
"659",2015-01-16,"Chlieb",2
"660",2015-01-16,"Sveter",25
"661",2015-01-16,"Chlieb",2
"662",2015-01-16,"Tricko",10
"663",2015-01-16,"Chlieb",2
"664",2015-01-16,"Laptop",540
"665",2015-01-16,"Chlieb",2
"666",2015-01-16,"Chlieb",2
"667",2015-01-16,"Mlieko",3
"668",2015-01-16,"Sveter",25
"669",2015-01-16,"Mlieko",3
"670",2015-01-16,"Mlieko",3
"671",2015-01-16,"Chlieb",2
"672",2015-01-16,"Chlieb",2
"673",2015-01-16,"Sveter",25
"674",2015-01-16,"Chlieb",2
"675",2015-01-16,"Laptop",540
"676",2015-01-16,"Mlieko",3
"677",2015-01-16,"Chlieb",2
"678",2015-01-16,"Tricko",10
"679",2015-01-16,"Chlieb",2
"680",2015-01-16,"Chlieb",2
"681",2015-01-16,"Tricko",10
"682",2015-01-16,"Mlieko",3
"683",2015-01-16,"Chlieb",2
"684",2015-01-16,"Chlieb",2
"685",2015-01-16,"Chlieb",2
"686",2015-01-16,"Chlieb",2
"687",2015-01-16,"Chlieb",2
"688",2015-01-16,"Tricko",10
"689",2015-01-16,"Chlieb",2
"690",2015-01-16,"Laptop",540
"691",2015-01-16,"Mlieko",3
"692",2015-01-16,"Mlieko",3
"693",2015-01-17,"Mlieko",3
"694",2015-01-17,"Mlieko",3
"695",2015-01-17,"Chlieb",2
"696",2015-01-17,"Tricko",10
"697",2015-01-17,"Chlieb",2
"698",2015-01-17,"Chlieb",2
"699",2015-01-17,"Chlieb",2
"700",2015-01-17,"Mlieko",3
"701",2015-01-17,"Chlieb",2
"702",2015-01-17,"Chlieb",2
"703",2015-01-17,"Mlieko",3
"704",2015-01-17,"Mlieko",3
"705",2015-01-17,"Tricko",10
"706",2015-01-17,"Chlieb",2
"707",2015-01-17,"Mlieko",3
"708",2015-01-17,"Mobil",230
"709",2015-01-17,"Chlieb",2
"710",2015-01-17,"Mlieko",3
"711",2015-01-17,"Mlieko",3
"712",2015-01-17,"Mlieko",3
"713",2015-01-17,"Mlieko",3
"714",2015-01-17,"Chlieb",2
"715",2015-01-17,"Chlieb",2
"716",2015-01-17,"Laptop",540
"717",2015-01-17,"Chlieb",2
"718",2015-01-17,"Tablet",350
"719",2015-01-17,"Chlieb",2
"720",2015-01-17,"Chlieb",2
"721",2015-01-17,"Mlieko",3
"722",2015-01-17,"Chlieb",2
"723",2015-01-17,"Chlieb",2
"724",2015-01-17,"Mlieko",3
"725",2015-01-17,"Chlieb",2
"726",2015-01-17,"Chlieb",2
"727",2015-01-18,"Chlieb",2
"728",2015-01-18,"Chlieb",2
"729",2015-01-18,"Chlieb",2
"730",2015-01-18,"Laptop",540
"731",2015-01-18,"Tricko",10
"732",2015-01-18,"Chlieb",2
"733",2015-01-18,"Tricko",10
"734",2015-01-18,"Chlieb",2
"735",2015-01-18,"Chlieb",2
"736",2015-01-18,"Mlieko",3
"737",2015-01-18,"Chlieb",2
"738",2015-01-18,"Chlieb",2
"739",2015-01-18,"Chlieb",2
"740",2015-01-18,"Chlieb",2
"741",2015-01-18,"Tricko",10
"742",2015-01-18,"Mlieko",3
"743",2015-01-18,"Chlieb",2
"744",2015-01-18,"Sveter",25
"745",2015-01-18,"Chlieb",2
