"","cas_nakupu","produkt","cena"
"175",2015-01-04,"Chlieb",2
"176",2015-01-04,"Mlieko",3
"177",2015-01-04,"Chlieb",2
"178",2015-01-04,"Sveter",25
"179",2015-01-04,"Chlieb",2
"180",2015-01-05,"Mlieko",3
"181",2015-01-05,"Chlieb",2
"182",2015-01-05,"Chlieb",2
"183",2015-01-05,"Mlieko",3
"184",2015-01-05,"Chlieb",2
"185",2015-01-05,"Laptop",540
"186",2015-01-05,"Mlieko",3
"187",2015-01-05,"Mlieko",3
"188",2015-01-05,"Chlieb",2
"189",2015-01-05,"Sveter",25
"190",2015-01-05,"Tricko",10
"191",2015-01-05,"Sveter",25
"192",2015-01-05,"Mlieko",3
"193",2015-01-05,"Mlieko",3
"194",2015-01-05,"Mobil",230
"195",2015-01-05,"Chlieb",2
"196",2015-01-05,"Mlieko",3
"197",2015-01-05,"Mobil",230
"198",2015-01-05,"Mlieko",3
"199",2015-01-05,"Chlieb",2
"200",2015-01-05,"Tricko",10
"201",2015-01-05,"Chlieb",2
"202",2015-01-05,"Chlieb",2
"203",2015-01-05,"Mlieko",3
"204",2015-01-05,"Tricko",10
"205",2015-01-05,"Chlieb",2
"206",2015-01-05,"Chlieb",2
"207",2015-01-05,"Chlieb",2
"208",2015-01-05,"Sveter",25
"209",2015-01-05,"Chlieb",2
"210",2015-01-05,"Tablet",350
"211",2015-01-05,"Mlieko",3
"212",2015-01-05,"Mlieko",3
"213",2015-01-05,"Sveter",25
"214",2015-01-05,"Laptop",540
"215",2015-01-05,"Mlieko",3
"216",2015-01-05,"Chlieb",2
"217",2015-01-05,"Chlieb",2
"218",2015-01-05,"Chlieb",2
"219",2015-01-05,"Tricko",10
"220",2015-01-05,"Tricko",10
"221",2015-01-05,"Chlieb",2
"222",2015-01-06,"Mlieko",3
"223",2015-01-06,"Chlieb",2
"224",2015-01-06,"Chlieb",2
"225",2015-01-06,"Chlieb",2
"226",2015-01-06,"Mlieko",3
"227",2015-01-06,"Chlieb",2
"228",2015-01-06,"Mlieko",3
"229",2015-01-06,"Mlieko",3
"230",2015-01-06,"Mlieko",3
"231",2015-01-06,"Mlieko",3
"232",2015-01-06,"Chlieb",2
"233",2015-01-06,"Mlieko",3
"234",2015-01-06,"Chlieb",2
"235",2015-01-06,"Tablet",350
"236",2015-01-06,"Mlieko",3
"237",2015-01-06,"Chlieb",2
"238",2015-01-06,"Chlieb",2
"239",2015-01-06,"Chlieb",2
"240",2015-01-06,"Chlieb",2
"241",2015-01-06,"Mlieko",3
"242",2015-01-06,"Mlieko",3
"243",2015-01-06,"Chlieb",2
"244",2015-01-06,"Tricko",10
"245",2015-01-06,"Mlieko",3
"246",2015-01-06,"Mlieko",3
"247",2015-01-06,"Tricko",10
"248",2015-01-06,"Mobil",230
"249",2015-01-06,"Chlieb",2
"250",2015-01-06,"Chlieb",2
"251",2015-01-06,"Chlieb",2
"252",2015-01-06,"Chlieb",2
"253",2015-01-06,"Chlieb",2
"254",2015-01-06,"Mlieko",3
"255",2015-01-06,"Chlieb",2
"256",2015-01-06,"Mlieko",3
"257",2015-01-06,"Chlieb",2
"258",2015-01-06,"Mlieko",3
"259",2015-01-06,"Tricko",10
"260",2015-01-06,"Chlieb",2
"261",2015-01-06,"Tricko",10
"262",2015-01-06,"Chlieb",2
"263",2015-01-06,"Mlieko",3
"264",2015-01-06,"Sveter",25
"265",2015-01-06,"Mlieko",3
"266",2015-01-07,"Mlieko",3
"267",2015-01-07,"Chlieb",2
"268",2015-01-07,"Mlieko",3
"269",2015-01-07,"Tricko",10
"270",2015-01-07,"Chlieb",2
"271",2015-01-07,"Mlieko",3
"272",2015-01-07,"Mlieko",3
"273",2015-01-07,"Chlieb",2
"274",2015-01-07,"Tricko",10
"275",2015-01-07,"Sveter",25
"276",2015-01-07,"Chlieb",2
"277",2015-01-07,"Mobil",230
"278",2015-01-07,"Chlieb",2
"279",2015-01-07,"Mlieko",3
"280",2015-01-07,"Mlieko",3
"281",2015-01-07,"Mobil",230
"282",2015-01-07,"Chlieb",2
"283",2015-01-07,"Mlieko",3
"284",2015-01-07,"Mlieko",3
"285",2015-01-07,"Mlieko",3
"286",2015-01-07,"Mlieko",3
"287",2015-01-07,"Chlieb",2
"288",2015-01-07,"Chlieb",2
"289",2015-01-07,"Mlieko",3
"290",2015-01-07,"Tricko",10
"291",2015-01-07,"Mlieko",3
"292",2015-01-07,"Chlieb",2
"293",2015-01-07,"Chlieb",2
"294",2015-01-07,"Mlieko",3
"295",2015-01-07,"Chlieb",2
"296",2015-01-07,"Mlieko",3
"297",2015-01-07,"Mlieko",3
"298",2015-01-07,"Mlieko",3
"299",2015-01-07,"Chlieb",2
"300",2015-01-07,"Tricko",10
"301",2015-01-07,"Mlieko",3
"302",2015-01-07,"Tricko",10
"303",2015-01-07,"Chlieb",2
"304",2015-01-07,"Mlieko",3
"305",2015-01-07,"Mlieko",3
"306",2015-01-07,"Chlieb",2
"307",2015-01-07,"Mlieko",3
"308",2015-01-07,"Chlieb",2
"309",2015-01-07,"Mlieko",3
"310",2015-01-07,"Tricko",10
"311",2015-01-07,"Chlieb",2
"312",2015-01-07,"Mlieko",3
"313",2015-01-07,"Chlieb",2
"314",2015-01-07,"Chlieb",2
"315",2015-01-07,"Chlieb",2
"316",2015-01-08,"Chlieb",2
"317",2015-01-08,"Mlieko",3
"318",2015-01-08,"Tricko",10
"319",2015-01-08,"Mlieko",3
"320",2015-01-08,"Chlieb",2
"321",2015-01-08,"Chlieb",2
"322",2015-01-08,"Mlieko",3
"323",2015-01-08,"Mlieko",3
"324",2015-01-08,"Chlieb",2
"325",2015-01-08,"Mlieko",3
"326",2015-01-08,"Mlieko",3
"327",2015-01-08,"Chlieb",2
"328",2015-01-08,"Chlieb",2
"329",2015-01-08,"Mlieko",3
"330",2015-01-08,"Tricko",10
"331",2015-01-08,"Tricko",10
"332",2015-01-08,"Mlieko",3
"333",2015-01-08,"Chlieb",2
"334",2015-01-08,"Mlieko",3
"335",2015-01-08,"Tricko",10
"336",2015-01-08,"Chlieb",2
"337",2015-01-08,"Chlieb",2
"338",2015-01-08,"Mlieko",3
"339",2015-01-08,"Chlieb",2
"340",2015-01-08,"Chlieb",2
"341",2015-01-08,"Chlieb",2
"342",2015-01-08,"Mlieko",3
"343",2015-01-08,"Mlieko",3
"344",2015-01-08,"Mlieko",3
"345",2015-01-08,"Mlieko",3
"346",2015-01-08,"Chlieb",2
"347",2015-01-08,"Mlieko",3
"348",2015-01-08,"Mlieko",3
"349",2015-01-08,"Chlieb",2
"350",2015-01-08,"Chlieb",2
"351",2015-01-08,"Tricko",10
"352",2015-01-08,"Tricko",10
"353",2015-01-08,"Mlieko",3
"354",2015-01-08,"Chlieb",2
"355",2015-01-08,"Mlieko",3
"356",2015-01-08,"Sveter",25
"357",2015-01-08,"Chlieb",2
"358",2015-01-08,"Mlieko",3
"359",2015-01-08,"Chlieb",2
"360",2015-01-08,"Mlieko",3
"361",2015-01-09,"Tablet",350
"362",2015-01-09,"Mlieko",3
"363",2015-01-09,"Laptop",540
"364",2015-01-09,"Chlieb",2
"365",2015-01-09,"Mlieko",3
"366",2015-01-09,"Tricko",10
"367",2015-01-09,"Tricko",10
"368",2015-01-09,"Chlieb",2
"369",2015-01-09,"Mlieko",3
"370",2015-01-09,"Mlieko",3
"371",2015-01-09,"Mlieko",3
"372",2015-01-09,"Chlieb",2
"373",2015-01-09,"Chlieb",2
"374",2015-01-09,"Mobil",230
"375",2015-01-09,"Chlieb",2
"376",2015-01-09,"Chlieb",2
"377",2015-01-09,"Mlieko",3
"378",2015-01-09,"Sveter",25
"379",2015-01-09,"Chlieb",2
"380",2015-01-09,"Tricko",10
"381",2015-01-09,"Mlieko",3
"382",2015-01-09,"Mlieko",3
"383",2015-01-09,"Chlieb",2
"384",2015-01-09,"Mlieko",3
"385",2015-01-09,"Chlieb",2
"386",2015-01-09,"Chlieb",2
"387",2015-01-09,"Chlieb",2
"388",2015-01-09,"Mlieko",3
"389",2015-01-09,"Chlieb",2
"390",2015-01-09,"Chlieb",2
"391",2015-01-09,"Chlieb",2
"392",2015-01-09,"Sveter",25
"393",2015-01-09,"Chlieb",2
"394",2015-01-09,"Mlieko",3
"395",2015-01-09,"Tricko",10
"396",2015-01-09,"Chlieb",2
"397",2015-01-09,"Laptop",540
"398",2015-01-09,"Chlieb",2
"399",2015-01-09,"Mlieko",3
"400",2015-01-09,"Mlieko",3
"401",2015-01-09,"Mlieko",3
"402",2015-01-09,"Laptop",540
"403",2015-01-09,"Mlieko",3
"404",2015-01-09,"Mlieko",3
"405",2015-01-09,"Mlieko",3
"406",2015-01-09,"Mlieko",3
"407",2015-01-09,"Tricko",10
"408",2015-01-09,"Mlieko",3
"409",2015-01-09,"Chlieb",2
"410",2015-01-09,"Chlieb",2
"411",2015-01-09,"Mlieko",3
"412",2015-01-09,"Mlieko",3
"413",2015-01-09,"Chlieb",2
"414",2015-01-09,"Chlieb",2
"415",2015-01-09,"Mlieko",3
"416",2015-01-09,"Chlieb",2
"417",2015-01-09,"Mlieko",3
"418",2015-01-09,"Tricko",10
"419",2015-01-09,"Mlieko",3
"420",2015-01-09,"Chlieb",2
"421",2015-01-10,"Chlieb",2
"422",2015-01-10,"Sveter",25
"423",2015-01-10,"Mlieko",3
"424",2015-01-10,"Sveter",25
"425",2015-01-10,"Mlieko",3
"426",2015-01-10,"Chlieb",2
"427",2015-01-10,"Mlieko",3
"428",2015-01-10,"Chlieb",2
"429",2015-01-10,"Chlieb",2
"430",2015-01-10,"Chlieb",2
"431",2015-01-10,"Mlieko",3
"432",2015-01-10,"Sveter",25
"433",2015-01-10,"Mlieko",3
"434",2015-01-10,"Mlieko",3
"435",2015-01-10,"Mlieko",3
"436",2015-01-10,"Mobil",230
"437",2015-01-10,"Mlieko",3
"438",2015-01-10,"Chlieb",2
"439",2015-01-10,"Mlieko",3
"440",2015-01-10,"Tricko",10
"441",2015-01-10,"Mlieko",3
"442",2015-01-10,"Mlieko",3
"443",2015-01-10,"Chlieb",2
"444",2015-01-10,"Laptop",540
"445",2015-01-10,"Chlieb",2
"446",2015-01-10,"Laptop",540
"447",2015-01-10,"Tricko",10
"448",2015-01-10,"Mlieko",3
"449",2015-01-10,"Chlieb",2
"450",2015-01-10,"Mlieko",3
"451",2015-01-10,"Mlieko",3
"452",2015-01-10,"Chlieb",2
"453",2015-01-10,"Mlieko",3
"454",2015-01-10,"Chlieb",2
"455",2015-01-10,"Mlieko",3
"456",2015-01-10,"Tricko",10
"457",2015-01-10,"Sveter",25
"458",2015-01-10,"Mlieko",3
"459",2015-01-10,"Chlieb",2
"460",2015-01-10,"Sveter",25
"461",2015-01-10,"Mlieko",3
"462",2015-01-10,"Chlieb",2
"463",2015-01-10,"Mlieko",3
"464",2015-01-10,"Chlieb",2
"465",2015-01-10,"Laptop",540
"466",2015-01-10,"Mlieko",3
"467",2015-01-10,"Chlieb",2
"468",2015-01-10,"Sveter",25
"469",2015-01-10,"Mlieko",3
"470",2015-01-10,"Tricko",10
"471",2015-01-11,"Mlieko",3
"472",2015-01-11,"Chlieb",2
"473",2015-01-11,"Mlieko",3
"474",2015-01-11,"Mlieko",3
"475",2015-01-11,"Chlieb",2
"476",2015-01-11,"Mlieko",3
"477",2015-01-11,"Mlieko",3
"478",2015-01-11,"Mlieko",3
"479",2015-01-11,"Mobil",230
"480",2015-01-11,"Sveter",25
"481",2015-01-11,"Tablet",350
"482",2015-01-11,"Mlieko",3
"483",2015-01-11,"Mlieko",3
"484",2015-01-11,"Chlieb",2
"485",2015-01-11,"Chlieb",2
"486",2015-01-11,"Chlieb",2
"487",2015-01-11,"Chlieb",2
"488",2015-01-11,"Chlieb",2
"489",2015-01-11,"Mlieko",3
"490",2015-01-11,"Mlieko",3
"491",2015-01-11,"Mlieko",3
"492",2015-01-11,"Chlieb",2
"493",2015-01-11,"Mlieko",3
"494",2015-01-11,"Mlieko",3
"495",2015-01-11,"Chlieb",2
"496",2015-01-11,"Mlieko",3
"497",2015-01-11,"Mlieko",3
"498",2015-01-11,"Chlieb",2
"499",2015-01-11,"Mlieko",3
"500",2015-01-11,"Mlieko",3
"501",2015-01-11,"Chlieb",2
"502",2015-01-11,"Chlieb",2
"503",2015-01-11,"Chlieb",2
"504",2015-01-11,"Chlieb",2
"505",2015-01-11,"Tricko",10
"506",2015-01-11,"Tricko",10
"507",2015-01-11,"Tricko",10
"508",2015-01-11,"Sveter",25
"509",2015-01-11,"Mlieko",3
"510",2015-01-11,"Mlieko",3
"511",2015-01-11,"Mlieko",3
"512",2015-01-11,"Chlieb",2
"513",2015-01-11,"Chlieb",2
"514",2015-01-11,"Chlieb",2
"515",2015-01-11,"Mlieko",3
"516",2015-01-11,"Mlieko",3
"517",2015-01-11,"Laptop",540
"518",2015-01-11,"Chlieb",2
"519",2015-01-11,"Tricko",10
"520",2015-01-11,"Sveter",25
"521",2015-01-11,"Mlieko",3
"522",2015-01-11,"Sveter",25
"523",2015-01-12,"Chlieb",2
"524",2015-01-12,"Sveter",25
"525",2015-01-12,"Mlieko",3
"526",2015-01-12,"Chlieb",2
"527",2015-01-12,"Mlieko",3
"528",2015-01-12,"Chlieb",2
"529",2015-01-12,"Chlieb",2
"530",2015-01-12,"Chlieb",2
"531",2015-01-12,"Mlieko",3
"532",2015-01-12,"Tablet",350
"533",2015-01-12,"Tricko",10
"534",2015-01-12,"Mlieko",3
"535",2015-01-12,"Mobil",230
"536",2015-01-12,"Sveter",25
"537",2015-01-12,"Chlieb",2
"538",2015-01-12,"Mlieko",3
"539",2015-01-12,"Mlieko",3
"540",2015-01-12,"Mlieko",3
"541",2015-01-12,"Mlieko",3
"542",2015-01-12,"Mlieko",3
"543",2015-01-12,"Mlieko",3
"544",2015-01-12,"Mlieko",3
"545",2015-01-12,"Mlieko",3
"546",2015-01-12,"Tricko",10
"547",2015-01-12,"Mlieko",3
"548",2015-01-12,"Chlieb",2
"549",2015-01-12,"Sveter",25
"550",2015-01-12,"Chlieb",2
"551",2015-01-12,"Mlieko",3
"552",2015-01-12,"Mlieko",3
"553",2015-01-12,"Tricko",10
"554",2015-01-12,"Tricko",10
"555",2015-01-12,"Laptop",540
"556",2015-01-12,"Mlieko",3
"557",2015-01-12,"Mlieko",3
"558",2015-01-12,"Mlieko",3
"559",2015-01-12,"Laptop",540
"560",2015-01-12,"Mlieko",3
"561",2015-01-12,"Chlieb",2
"562",2015-01-12,"Tricko",10
"563",2015-01-12,"Chlieb",2
"564",2015-01-12,"Chlieb",2
"565",2015-01-12,"Chlieb",2
"566",2015-01-12,"Mlieko",3
"567",2015-01-12,"Mlieko",3
"568",2015-01-12,"Chlieb",2
"569",2015-01-12,"Mlieko",3
"570",2015-01-12,"Laptop",540
"571",2015-01-12,"Chlieb",2
"572",2015-01-12,"Chlieb",2
"573",2015-01-12,"Mlieko",3
"574",2015-01-12,"Mlieko",3
"575",2015-01-12,"Chlieb",2
"576",2015-01-12,"Mlieko",3
"577",2015-01-12,"Laptop",540
"578",2015-01-12,"Chlieb",2
"579",2015-01-12,"Sveter",25
"580",2015-01-12,"Chlieb",2
"581",2015-01-12,"Chlieb",2
"582",2015-01-12,"Sveter",25
"583",2015-01-12,"Chlieb",2
"584",2015-01-12,"Chlieb",2
"585",2015-01-12,"Tricko",10
"586",2015-01-12,"Mlieko",3
"587",2015-01-13,"Mlieko",3
"588",2015-01-13,"Chlieb",2
"589",2015-01-13,"Mlieko",3
"590",2015-01-13,"Chlieb",2
"591",2015-01-13,"Tricko",10
"592",2015-01-13,"Mlieko",3
"593",2015-01-13,"Chlieb",2
"594",2015-01-13,"Laptop",540
"595",2015-01-13,"Mlieko",3
"596",2015-01-13,"Mlieko",3
"597",2015-01-13,"Tablet",350
"598",2015-01-13,"Sveter",25
"599",2015-01-13,"Chlieb",2
"600",2015-01-13,"Mlieko",3
"601",2015-01-13,"Mlieko",3
"602",2015-01-13,"Tricko",10
"603",2015-01-13,"Chlieb",2
"604",2015-01-13,"Mlieko",3
"605",2015-01-13,"Chlieb",2
"606",2015-01-13,"Tricko",10
"607",2015-01-13,"Mlieko",3
"608",2015-01-13,"Tricko",10
"609",2015-01-13,"Chlieb",2
"610",2015-01-13,"Mlieko",3
"611",2015-01-13,"Chlieb",2
"612",2015-01-13,"Chlieb",2
"613",2015-01-13,"Chlieb",2
"614",2015-01-13,"Chlieb",2
"615",2015-01-13,"Laptop",540
"616",2015-01-13,"Sveter",25
"617",2015-01-13,"Mlieko",3
"618",2015-01-13,"Mobil",230
"619",2015-01-13,"Mlieko",3
"620",2015-01-13,"Chlieb",2
"621",2015-01-13,"Sveter",25
"622",2015-01-13,"Chlieb",2
"623",2015-01-13,"Chlieb",2
"624",2015-01-13,"Chlieb",2
"625",2015-01-13,"Tricko",10
"626",2015-01-13,"Mlieko",3
"627",2015-01-13,"Mlieko",3
"628",2015-01-13,"Chlieb",2
"629",2015-01-13,"Mlieko",3
"630",2015-01-13,"Chlieb",2
"631",2015-01-13,"Chlieb",2
"632",2015-01-13,"Chlieb",2
"633",2015-01-14,"Mlieko",3
"634",2015-01-14,"Mlieko",3
"635",2015-01-14,"Chlieb",2
"636",2015-01-14,"Mlieko",3
"637",2015-01-14,"Mlieko",3
"638",2015-01-14,"Mlieko",3
"639",2015-01-14,"Chlieb",2
"640",2015-01-14,"Sveter",25
"641",2015-01-14,"Chlieb",2
"642",2015-01-14,"Tricko",10
"643",2015-01-14,"Chlieb",2
"644",2015-01-14,"Chlieb",2
"645",2015-01-14,"Tricko",10
"646",2015-01-14,"Sveter",25
"647",2015-01-14,"Tricko",10
"648",2015-01-14,"Chlieb",2
"649",2015-01-14,"Mlieko",3
"650",2015-01-14,"Tricko",10
"651",2015-01-14,"Mlieko",3
"652",2015-01-14,"Mlieko",3
"653",2015-01-14,"Mlieko",3
"654",2015-01-14,"Mlieko",3
"655",2015-01-14,"Tricko",10
"656",2015-01-14,"Mlieko",3
"657",2015-01-14,"Chlieb",2
"658",2015-01-14,"Mlieko",3
"659",2015-01-14,"Chlieb",2
"660",2015-01-14,"Chlieb",2
"661",2015-01-14,"Laptop",540
"662",2015-01-14,"Chlieb",2
"663",2015-01-14,"Mlieko",3
"664",2015-01-14,"Mlieko",3
"665",2015-01-14,"Chlieb",2
"666",2015-01-14,"Mlieko",3
"667",2015-01-14,"Chlieb",2
"668",2015-01-14,"Laptop",540
"669",2015-01-14,"Chlieb",2
"670",2015-01-14,"Chlieb",2
"671",2015-01-14,"Chlieb",2
"672",2015-01-14,"Chlieb",2
"673",2015-01-14,"Chlieb",2
"674",2015-01-14,"Chlieb",2
"675",2015-01-14,"Chlieb",2
"676",2015-01-15,"Mlieko",3
"677",2015-01-15,"Mlieko",3
"678",2015-01-15,"Chlieb",2
"679",2015-01-15,"Mlieko",3
"680",2015-01-15,"Mlieko",3
"681",2015-01-15,"Chlieb",2
"682",2015-01-15,"Mlieko",3
"683",2015-01-15,"Chlieb",2
"684",2015-01-15,"Tricko",10
"685",2015-01-15,"Chlieb",2
"686",2015-01-15,"Mlieko",3
"687",2015-01-15,"Mlieko",3
"688",2015-01-15,"Chlieb",2
"689",2015-01-15,"Sveter",25
"690",2015-01-15,"Chlieb",2
"691",2015-01-15,"Mlieko",3
"692",2015-01-15,"Mlieko",3
"693",2015-01-15,"Chlieb",2
"694",2015-01-15,"Chlieb",2
"695",2015-01-15,"Chlieb",2
"696",2015-01-15,"Mlieko",3
"697",2015-01-15,"Chlieb",2
"698",2015-01-15,"Chlieb",2
"699",2015-01-15,"Chlieb",2
"700",2015-01-15,"Tricko",10
"701",2015-01-15,"Chlieb",2
"702",2015-01-15,"Sveter",25
"703",2015-01-15,"Tricko",10
"704",2015-01-15,"Mlieko",3
"705",2015-01-15,"Mlieko",3
"706",2015-01-15,"Mlieko",3
"707",2015-01-15,"Sveter",25
"708",2015-01-15,"Tricko",10
"709",2015-01-15,"Chlieb",2
"710",2015-01-15,"Mobil",230
"711",2015-01-15,"Chlieb",2
"712",2015-01-15,"Chlieb",2
"713",2015-01-15,"Mlieko",3
"714",2015-01-15,"Mlieko",3
"715",2015-01-15,"Mlieko",3
"716",2015-01-15,"Mlieko",3
"717",2015-01-15,"Mlieko",3
"718",2015-01-15,"Mlieko",3
"719",2015-01-15,"Sveter",25
"720",2015-01-15,"Mlieko",3
"721",2015-01-15,"Mlieko",3
"722",2015-01-15,"Mlieko",3
"723",2015-01-15,"Chlieb",2
"724",2015-01-15,"Chlieb",2
"725",2015-01-16,"Chlieb",2
"726",2015-01-16,"Chlieb",2
"727",2015-01-16,"Mlieko",3
"728",2015-01-16,"Tablet",350
"729",2015-01-16,"Chlieb",2
"730",2015-01-16,"Mlieko",3
"731",2015-01-16,"Chlieb",2
"732",2015-01-16,"Laptop",540
"733",2015-01-16,"Chlieb",2
"734",2015-01-16,"Chlieb",2
"735",2015-01-16,"Mlieko",3
"736",2015-01-16,"Chlieb",2
"737",2015-01-16,"Sveter",25
"738",2015-01-16,"Chlieb",2
"739",2015-01-16,"Mlieko",3
"740",2015-01-16,"Mlieko",3
"741",2015-01-16,"Chlieb",2
"742",2015-01-16,"Chlieb",2
"743",2015-01-16,"Chlieb",2
